x,y,z
-0.01425,0.142926,0.0937203
0.0,0.113591,0.0921413
-0.018,0.0916215,0.0856903
0.00125,0.133296,0.0911178
0.06275,0.0981051,0.0227644
0.06175,0.048543,0.0101207
0.03175,0.114998,0.0427483
-0.00775,0.142923,0.0929279
0.00775,0.0356852,0.07736
-0.0645,0.17437,0.031612
0.015,0.105452,0.0629336
-0.003,0.0791532,0.0813829
-0.00875,0.167827,0.0351794
0.04,0.0911677,0.0564634
0.03925,0.0850993,0.0593332
-0.013,0.144979,0.0921352
-0.0345,0.107502,0.076822
0.01075,0.0777082,0.0713123
0.0695,0.0490885,-0.00528658
0.04175,0.0462034,0.0451045
-0.0445,0.155771,0.0522279
0.0445,0.075788,0.0552458
0.016,0.0916654,0.0644886
-0.039,0.121394,0.0823237
-0.0225,0.058482,0.0484984
-0.0335,0.0801868,0.0770669
-0.03975,0.150863,0.0576292
-0.0225,0.0542141,0.0477497
-0.02175,0.0799648,0.0831808
0.06675,0.0781221,0.0232589
0.02825,0.0779805,0.0566875
0.07175,0.0609065,-0.0103084
0.01725,0.0700919,0.0619537
-0.02725,0.0963132,0.0846099
0.0225,0.127944,0.0296633
0.0295,0.0870571,0.0575387
0.04675,0.0370838,0.0391659
-0.01075,0.126584,0.0997275
0.0625,0.0907788,0.0307652
-0.03475,0.130437,0.0855529
-0.00775,0.134749,0.0981384
0.04325,0.125398,0.0209031
-0.02925,0.0458334,0.0552354
0.0285,0.0786922,0.0569282
0.062,0.0907882,0.0308925
0.01325,0.0994345,0.067124
0.00075,0.0681546,0.0715489
0.05275,0.102888,0.0301489
0.02425,0.116544,0.0452909
0.015,0.0526382,0.0601401
0.04175,0.0448284,0.0454888
-0.045,0.164347,0.0471173
-0.021,0.116443,0.0973483
0.00775,0.0634047,0.0643468
0.0635,0.0680166,0.0292412
-0.005,0.146348,0.0880602
-0.02425,0.152516,0.0843518
0.05575,0.0841399,0.0456454
0.0525,0.0892552,0.0483176
-0.006,0.127268,0.0998405
-0.01775,0.0433066,0.0578851
0.0135,0.0654285,0.0638686
-0.061,0.15392,0.0298763
0.01225,0.0564135,0.0632603
-0.01575,0.134738,0.0971193
-0.0205,0.14635,0.0904371
0.0085,0.085519,0.0755088
-0.0385,0.152986,0.0582253
0.005,0.107274,0.072033
-0.05275,0.166465,0.0431778
-0.00875,0.132035,0.0993853
0.06975,0.0541904,-0.00489368
-0.02,0.112277,0.0931602
-0.02875,0.0677941,0.0673498
-0.061,0.167133,0.0382267
0.00075,0.0359277,0.0795207
0.0205,0.0845884,0.0619685
0.02475,0.120589,0.0413559
-0.02425,0.0895264,0.0847331
0.02625,0.107006,0.0516798
-0.0345,0.0409612,0.0556102
-0.00275,0.108244,0.0780191
0.03625,0.10244,0.0454075
0.0115,0.106972,0.0656875
-0.02,0.140868,0.0934943
-0.00225,0.141539,0.0905508
-0.0405,0.112683,0.0697579
-0.02325,0.105762,0.0831685
0.05425,0.0869918,0.0462865
-0.00625,0.148396,0.0863894
0.0185,0.127944,0.0296633
-0.0255,0.114752,0.0865162
-0.0315,0.150441,0.0841125
0.055,0.045817,0.0340749
-0.0285,0.0590422,0.0392645
0.04025,0.0850748,0.0589737
0.0295,0.100768,0.0531138
0.06875,0.0665447,-0.012342
0.03575,0.0609971,0.0530634
0.04,0.054589,0.0516121
0.02575,0.124592,0.0353845
-0.00725,0.0949964,0.0853292
-0.04275,0.091355,0.0705974
0.06475,0.0989441,0.01361
0.04275,0.0890649,0.0563429
0.04225,0.0904468,0.0561038
-0.061,0.172923,0.0338991
0.06525,0.0852807,0.0242675
-0.0275,0.0400905,0.0605366
0.06225,0.0647985,0.0327968
0.01425,0.0590921,0.0624225
-0.03075,0.0394175,0.0607787
-0.00825,0.180952,0.0190376
-0.02825,0.111119,0.0811309
0.01575,0.0372047,0.0660687
-0.03275,0.135908,0.0832771
-0.037,0.131051,0.0826797
-0.037,0.0897598,0.0779047
0.04975,0.0928313,0.0492778
-0.03675,0.0847965,0.0749096
-0.0145,0.0597484,0.0620631
-0.029,0.146341,0.0874678
0.045,0.0883045,0.0553844
-0.02625,0.112576,0.0832851
-0.00075,0.0426372,0.0777026
0.05525,0.0786283,0.0467803
-0.03575,0.0807257,0.075149
0.06,0.0490593,0.0231708
-0.04375,0.14939,0.0522392
-0.025,0.114888,0.090443
0.06425,0.10033,0.0125963
0.007,0.0641147,0.0645874
0.0565,0.0955206,0.0372605
0.0225,0.0530636,0.0502886
-0.028,0.071761,0.073829
-0.0205,0.0660296,0.0707083
-0.01175,0.162121,0.0433151
-0.0105,0.0778916,0.0825824
-0.05425,0.165017,0.0431812
-0.02275,0.123798,0.0963299
-0.02975,0.0661907,0.0647091
-0.04325,0.119048,0.0740663
-0.0055,0.0778086,0.0815033
0.0435,0.0815616,0.0582503
0.061,0.0463448,0.00999295
0.00425,0.113243,0.0666456
0.00825,0.0592501,0.0641032
-0.01725,0.153883,0.0824339
-0.046,0.165767,0.0452101
0.0395,0.109974,0.0414727
0.051,0.117429,0.0206446
-0.0655,0.156664,0.0227636
-0.029,0.10367,0.0822114
0.017,0.0929717,0.0631712
-0.02575,0.125089,0.0930446
-0.066,0.177284,0.0279262
-0.015,0.0692163,0.075988
0.04375,0.0595042,0.0519808
-0.0635,0.17292,0.0335185
0.04025,0.122842,0.0285281
0.0115,0.0413881,0.072542
-0.0125,0.0876074,0.086292
0.039,0.0560645,0.052455
-0.011,0.0983668,0.0848484
0.03125,0.0368469,0.0628275
0.0125,0.0866631,0.0722739
-0.0345,0.157211,0.0566607
-0.03975,0.102557,0.0739494
-0.06775,0.155866,0.0192105
0.03925,0.0479409,0.0483826
0.0545,0.0409354,0.0282495
0.055,0.0408571,0.0274886
0.00975,0.117022,0.0568311
0.0425,0.111176,0.0376609
-0.00275,0.164565,0.0092959
-0.01025,0.0936667,0.085809
0.065,0.0982439,0.0139897
-0.03625,0.120818,0.085316
0.0085,0.0814331,0.0755086
0.02225,0.093529,0.0608957
0.06525,0.0488814,-0.000555992
0.04475,0.0736558,0.054643
0.02275,0.0423159,0.0617312
0.0075,0.0698338,0.0671112
0.0335,0.0479995,0.0558295
0.051,0.113287,0.0240664
0.0575,0.0576483,0.0393902
-0.0155,0.13542,0.0970058
0.047,0.0882193,0.0540667
-0.02775,0.151141,0.0849512
0.04975,0.104319,0.0301512
-0.0055,0.103633,0.081493
-0.0575,0.168601,0.0394924
0.00425,0.102669,0.0761048
0.0455,0.0366332,0.041578
0.056,0.115609,0.0132719
0.035,0.0560645,0.052455
0.05825,0.114581,0.00742494
-0.03925,0.149565,0.0676966
-0.01925,0.125207,0.0990485
0.01625,0.0772144,0.0648381
-0.01725,0.0588324,0.0596614
0.026,0.0376109,0.0634258
-0.02775,0.071029,0.0732291
0.01975,0.125956,0.033731
0.0325,0.112939,0.0438902
-0.008,0.109468,0.0901057
0.0305,0.100736,0.0525151
-0.03675,0.142774,0.0802809
-0.01675,0.142925,0.0934939
-0.064,0.171469,0.0346637
0.064,0.101072,0.0128526
-0.03775,0.155101,0.0579824
-0.01475,0.0684636,0.0751482
-0.0225,0.144975,0.0903241
0.01075,0.0847133,0.0737113
-0.029,0.114703,0.0853192
-0.0015,0.124474,0.0965565
-0.01525,0.0445058,0.0559599
-0.02,0.0529805,0.049448
-0.028,0.109044,0.0805331
-0.0155,0.0476548,0.0524673
-0.02,0.105099,0.083528
0.05875,0.073948,0.041055
0.04675,0.118426,0.0262362
-0.031,0.0942005,0.0834132
-0.013,0.153191,0.0824341
0.0165,0.0510342,0.0581027
-0.023,0.0847872,0.0844965
-0.05275,0.150584,0.0407994
-0.0335,0.0696026,0.0643521
-0.042,0.139072,0.0683061
0.008,0.0377991,0.0777149
0.05225,0.0546071,0.0444562
0.008,0.121774,0.0527638
-0.0615,0.168581,0.0375889
-0.006,0.0629227,0.0666266
-0.0175,0.10781,0.0832873
0.06025,0.0929959,0.0317866
0.024,0.045583,0.0595599
0.0145,0.125282,0.0347483
-0.03825,0.135779,0.0775296
-0.02975,0.0394305,0.0608988
-0.03325,0.123632,0.0884005
0.0125,0.0880137,0.0720346
-0.0085,0.0464107,0.0540326
0.029,0.0545656,0.0513719
-0.035,0.0369246,0.0571833
0.00275,0.127821,0.0923645
-0.001,0.0470744,0.0738481
-0.04225,0.0982466,0.0705969
-0.024,0.0762576,0.0789858
-0.0015,0.0968262,0.0817352
-0.004,0.161057,0.0225019
-0.003,0.0995736,0.0820934
0.0125,0.104238,0.0664057
-0.0315,0.0900617,0.0825765
-0.032,0.035856,0.0601886
-0.009,0.0736405,0.0801857
0.0145,0.0512881,0.0606245
-0.01975,0.166398,0.0375938
-0.0365,0.142085,0.0805208
-0.0105,0.167128,0.037846
0.06375,0.101493,0.00802224
-0.03825,0.137141,0.0762116
0.035,0.105991,0.0457916
-0.039,0.0767106,0.0672355
0.03125,0.0958363,0.0526326
-0.03025,0.0781837,0.0775466
0.06,0.0702747,0.0391464
-0.0105,0.0360142,0.0741172
-0.05725,0.164993,0.0414045
0.05525,0.0701817,0.0462572
-0.02625,0.0434082,0.0588456
-0.034,0.103534,0.0795772
-0.00825,0.0743375,0.0804254
0.028,0.0601351,0.0512618
-0.001,0.0995072,0.0808958
-0.03975,0.12615,0.0807661
0.0535,0.0822212,0.0479314
-0.0185,0.103756,0.0838878
0.03375,0.116333,0.0412247
0.03575,0.098371,0.0478214
-0.0245,0.0704168,0.0740687
0.007,0.123133,0.0514481
0.05725,0.0655782,0.0416809
-0.003,0.045777,0.0746922
0.0295,0.0729891,0.0550017
0.04875,0.0438938,0.0362339
-0.02225,0.0535498,0.0481284
0.01925,0.0783307,0.0613628
-0.02,0.116463,0.0980276
0.01525,0.0547636,0.0604971
-0.0105,0.0559607,0.0513744
0.06175,0.0618888,0.0317821
-0.03025,0.100301,0.0829314
0.042,0.122067,0.0273861
0.06075,0.0694521,0.037749
0.0075,0.0684398,0.0668703
-0.01225,0.162127,0.0436958
0.0245,0.0417074,0.0625735
-0.001,0.0659453,0.0697483
0.03325,0.125813,0.0304287
-0.03625,0.151085,0.0794389
0.04875,0.0621417,0.0503054
0.00025,0.114291,0.0929335
-0.0555,0.167169,0.0413994
0.03425,0.0945119,0.0539494
-0.0305,0.0683581,0.0659105
0.0445,0.0976495,0.0475666
-0.0125,0.0983804,0.085088
-0.04775,0.149279,0.0456262
0.06075,0.0513865,0.0250692
0.05525,0.0601807,0.0440842
-0.0645,0.161069,0.0232634
-0.013,0.103756,0.0838878
-0.03275,0.0391438,0.0582576
-0.0175,0.0426701,0.0584875
0.06475,0.0591803,0.0173223
0.068,0.0522354,-0.00286248
-0.04625,0.159319,0.0505429
-0.0005,0.0718994,0.0755082
-0.00175,0.140167,0.0910038
-0.03575,0.0375333,0.0563409
0.01725,0.114026,0.0518028
0.0325,0.0802282,0.0589677
-0.03275,0.142842,0.0843535
-0.04425,0.16076,0.0507792
-0.01575,0.0668709,0.0725084
-0.006,0.043084,0.0754197
-0.0065,0.0916063,0.0854507
0.01875,0.0541155,0.0538925
-0.002,0.161003,0.0192019
-0.0095,0.140875,0.0947397
-0.00175,0.130649,0.0979135
-0.03025,0.134593,0.086151
-0.00725,0.088225,0.0854528
0.004,0.0731739,0.0744289
-0.02825,0.0989995,0.0840098
0.04875,0.0562787,0.0473735
-0.0275,0.0592263,0.0412934
-0.01525,0.147038,0.0905502
-0.023,0.0734266,0.0775472
-0.0145,0.0889466,0.0861712
0.01325,0.114205,0.0562317
0.0025,0.094026,0.0805386
0.01575,0.09511,0.0641297
0.04175,0.0395363,0.0488891
0.0405,0.102919,0.0418473
-0.02575,0.141531,0.0890791
0.00675,0.069147,0.0671107
0.034,0.0467585,0.0573946
-0.0245,0.0387839,0.061381
-0.03275,0.0736339,0.0716706
0.00275,0.0634155,0.0644668
0.037,0.0898468,0.0576608
0.013,0.0682559,0.0647108
-0.068,0.160978,0.0176789
-0.00975,0.0394126,0.0735079
0.021,0.0773681,0.0577654
-0.0105,0.132712,0.0990452
-0.00175,0.0769828,0.0795852
-0.035,0.0431345,0.0495986
0.013,0.0796086,0.0692751
-0.03775,0.123493,0.0839983
-0.029,0.0387578,0.0611409
-0.00175,0.0755696,0.078866
-0.03025,0.142873,0.0861503
0.03425,0.103995,0.0476976
0.03825,0.0710117,0.0563179
-0.0165,0.0957043,0.0858079
0.01925,0.099093,0.0608968
-0.0695,0.172894,0.0295848
0.015,0.104094,0.063532
-0.02725,0.0710589,0.073589
-0.06375,0.163304,0.0250359
0.022,0.0416431,0.0619733
0.06275,0.0967176,0.0235247
-0.05775,0.166435,0.0406396
-0.028,0.098326,0.0841299
-0.01625,0.127936,0.0990473
-0.0335,0.133859,0.0843552
0.0495,0.0599474,0.0492213
0.02925,0.0594597,0.0515006
-0.0135,0.0367477,0.0682315
-0.01125,0.12931,0.099613
-0.017,0.151837,0.0855503
0.06625,0.0618403,0.0152859
0.03425,0.117685,0.0399555
0.03575,0.0365553,0.0601865
0.01925,0.0963523,0.0616148
-0.05625,0.165001,0.0420391
0.0495,0.0995824,0.0342131
-0.052,0.165751,0.043941
-0.03,0.116114,0.0866351
0.0285,0.123908,0.0361478
0.06225,0.0461264,0.000930496
-0.0455,0.151496,0.0500784
-0.0185,0.0997397,0.0850873
0.03625,0.0796064,0.0599258
0.0345,0.0441207,0.0589636
0.0345,0.0688387,0.0552353
0.0185,0.111962,0.0527595
-0.0395,0.14328,0.0687811
-0.046,0.0888231,0.0634102
-0.033,0.103565,0.0801758
-0.0355,0.117393,0.0845996
-0.001,0.119086,0.0958767
-0.017,0.0661035,0.0715482
0.00725,0.0862408,0.0761079
-0.0465,0.0887534,0.0623321
-0.01575,0.11446,0.0982536
-0.02975,0.111087,0.0804126
-0.00875,0.129315,0.0999528
0.0345,0.0830397,0.0595703
-0.0295,0.107651,0.0799349
0.01525,0.110056,0.057188
-0.00325,0.144283,0.0887394
0.02125,0.0579631,0.0504177
-0.00725,0.110181,0.0911238
0.03225,0.125835,0.0309368
0.06325,0.0859731,0.0331769
0.062,0.0535439,0.0254471
0.00275,0.0476301,0.0725255
0.0345,0.112883,0.0428735
-0.017,0.143609,0.093041
-0.04225,0.0914301,0.0717952
0.027,0.0686577,0.0530761
-0.066,0.155203,0.0222579
0.0085,0.0937133,0.0753883
0.05175,0.047005,0.03889
0.0075,0.0828379,0.0761079
-0.0175,0.0736113,0.0798259
0.011,0.0640933,0.0643474
-0.028,0.070266,0.0722693
0.03225,0.0850585,0.0587341
-0.00375,0.105595,0.0798159
-0.023,0.116386,0.0954237
-0.0025,0.0500242,0.0619493
0.003,0.104714,0.0758649
-0.00275,0.048337,0.0659178
-0.00625,0.182433,0.0156094
0.03475,0.0408155,0.0607747
0.0615,0.064116,0.0330507
-0.024,0.0388101,0.0616211
0.037,0.103129,0.0451537
-0.02475,0.0619506,0.0635055
0.0615,0.108272,0.0118547
-0.03525,0.155107,0.0589413
-0.012,0.0463237,0.053192
0.0185,0.0874207,0.0630495
-0.01375,0.148414,0.089192
0.053,0.114505,0.0198759
0.03225,0.0680728,0.0543945
-0.0175,0.128607,0.0983674
0.02725,0.0354642,0.0629515
0.0125,0.0423507,0.0685764
-0.00125,0.125164,0.0968961
-0.01275,0.0950036,0.085449
0.07225,0.0607918,-0.0115227
0.0125,0.0838798,0.0715541
0.01375,0.0772967,0.0659172
-0.00225,0.126561,0.0984815
-0.03425,0.0376778,0.0576615
-0.0065,0.0467709,0.0575147
-0.00175,0.109536,0.0763426
0.05375,0.0373893,0.0286344
-0.0225,0.0476425,0.0523473
0.01275,0.119608,0.0509677
-0.015,0.132696,0.0977995
0.0645,0.0944532,0.0219937
0.016,0.0625311,0.0623059
-0.00225,0.0372549,0.0790371
-0.04475,0.152203,0.0497176
0.00625,0.0780465,0.0757483
0.04075,0.0766749,0.0577645
0.001,0.0818435,0.0811421
0.06175,0.100902,0.0214986
0.061,0.0657253,0.0353353
-0.02825,0.105673,0.0813725
-0.02875,0.15387,0.080756
0.04575,0.0636659,0.051748
-0.047,0.148573,0.0458814
0.06225,0.100763,0.0193366
0.02875,0.101475,0.0532338
-0.0125,0.149103,0.0883997
0.0285,0.0456206,0.0599201
-0.064,0.168561,0.0356854
0.06675,0.0671764,0.0112085
0.0005,0.106138,0.0769421
0.00925,0.0470312,0.0667621
-0.046,0.0860335,0.0629284
-0.07325,0.180952,0.0208138
0.0235,0.0614869,0.0507842
0.0615,0.101525,0.0199741
-0.023,0.15047,0.0868685
0.03525,0.0638253,0.053548
0.0395,0.0457893,0.0480222
0.0045,0.0503658,0.0653116
0.014,0.102817,0.0656872
-0.00975,0.148415,0.0883997
0.0055,0.0365778,0.0791589
-0.03075,0.0737688,0.0733496
0.01875,0.0474837,0.0576327
-0.0095,0.186172,0.00761058
-0.01525,0.0729235,0.0797062
-0.0165,0.0614822,0.0659055
-0.025,0.149098,0.0874677
0.03775,0.0653117,0.0546302
-0.0405,0.119933,0.0795716
-0.06275,0.176552,0.0283083
-0.034,0.0927275,0.0816171
0.0055,0.0828893,0.076827
0.0265,0.104948,0.0526367
0.0105,0.0921333,0.0720347
-0.024,0.1381,0.0904379
-0.00925,0.169279,0.0345416
0.052,0.0878942,0.0490355
-0.00825,0.179477,0.021451
0.012,0.123971,0.037545
-0.034,0.0681129,0.0630313
-0.01775,0.0743183,0.0801855
-0.01925,0.0827887,0.0848574
0.04475,0.076492,0.0553667
-0.003,0.108922,0.0778992
0.00475,0.0864446,0.0791034
0.0285,0.118509,0.0422432
0.023,0.0982979,0.0591004
0.0095,0.0895198,0.0741912
0.043,0.107028,0.0395629
0.03325,0.0609423,0.0524633
-0.03475,0.112422,0.0796938
-0.009,0.15317,0.0799173
0.01375,0.0534925,0.0616992
-0.03625,0.0848381,0.0755088
0.0655,0.0968021,0.0141132
-0.00525,0.142919,0.0919091
0.018,0.0860739,0.0635275
-0.028,0.0928984,0.084372
0.01125,0.0661907,0.0647091
0.053,0.0353339,0.0295252
0.04975,0.0365535,0.0342182
-0.00775,0.0653879,0.071188
-0.01975,0.0482596,0.0515046
-0.0365,0.110102,0.0737087
-0.024,0.0401294,0.0608968
0.0245,0.0800099,0.0559712
-0.02675,0.141529,0.0886263
-0.07,0.178748,0.0261469
-0.02525,0.0492521,0.0473776
-0.02375,0.0470633,0.0535501
-0.00125,0.126546,0.0976886
-0.02525,0.153879,0.0818347
0.04525,0.0750558,0.0547651
0.0375,0.0830733,0.0600497
0.058,0.0803903,0.0425876
-0.007,0.0442643,0.0734952
0.0385,0.042364,0.055606
-0.01425,0.14156,0.0946263
0.0455,0.0352015,0.0414547
0.016,0.0943953,0.0637703
0.0335,0.125125,0.031192
0.018,0.106561,0.0570672
0.01025,0.121053,0.0521651
-0.0195,0.0997397,0.0850873
0.0185,0.069291,0.0606334
0.01125,0.0704807,0.0666318
0.05525,0.0386374,0.026857
-0.0095,0.138151,0.0965519
-0.024,0.0902165,0.0849723
0.04375,0.0522287,0.0489698
0.037,0.0370962,0.0587439
0.0545,0.0694922,0.0463829
0.05275,0.0559388,0.0436979
0.03275,0.114985,0.0424941
-0.02075,0.114381,0.0957633
-0.03975,0.1234,0.0811262
-0.01525,0.088273,0.0861717
-0.01625,0.0950251,0.0858083
-0.028,0.0969793,0.0843701
-0.04425,0.0910623,0.0659259
-0.0265,0.102382,0.083649
-0.034,0.113171,0.0812498
0.06475,0.08534,0.0250312
0.01725,0.0659291,0.0617094
-0.0015,0.113632,0.0933864
-0.006,0.132709,0.0988187
-0.01225,0.0377216,0.0707505
0.02775,0.0973457,0.0545494
0.04675,0.0549494,0.0481312
-0.03725,0.0747264,0.0681935
0.019,0.126621,0.0324597
-0.02425,0.0755317,0.0783863
-0.004,0.0996068,0.0826922
-0.03275,0.0988785,0.0818541
-0.03075,0.0781562,0.077187
0.03675,0.113494,0.0410948
0.02925,0.0608547,0.0515031
-0.002,0.119089,0.0959899
-0.01,0.178741,0.0224674
-0.03275,0.123639,0.0887404
0.04375,0.0751023,0.0553646
-0.0015,0.0432641,0.0771006
-0.0055,0.162517,0.0216106
-0.01675,0.127932,0.0988207
0.055,0.100818,0.03129
-0.02475,0.0908962,0.0849719
-0.021,0.160011,0.0468742
0.03375,0.0434717,0.059446
-0.03325,0.0764242,0.0723909
-0.06,0.159719,0.0302471
0.05625,0.096196,0.0367525
0.0365,0.073142,0.0569205
0.0555,0.102141,0.029639
0.00825,0.123749,0.048455
0.05275,0.051749,0.0439483
-0.04475,0.100606,0.0631723
0.02575,0.0750744,0.0550049
0.006,0.0544165,0.0639789
0.05275,0.066046,0.0470114
-0.03,0.104967,0.0808938
0.04375,0.0680322,0.0539147
-0.07125,0.169039,0.00979602
0.03925,0.116109,0.0369045
-0.0215,0.11365,0.0939523
-0.02075,0.122514,0.0989349
-0.0265,0.117626,0.0916874
0.01675,0.0798972,0.0638814
-0.00175,0.133365,0.0966668
0.01925,0.0727182,0.0602775
0.035,0.0546475,0.0522125
0.049,0.0599805,0.0495814
-0.046,0.0813388,0.0551343
0.035,0.0454201,0.057999
-0.05525,0.172206,0.0356773
-0.004,0.169733,0.00166665
-0.0015,0.052794,0.0617012
-0.0385,0.0924453,0.0770655
-0.011,0.116496,0.0991597
0.00875,0.0720019,0.0684318
-0.03325,0.036383,0.0586259
0.01775,0.0461952,0.0587174
0.03275,0.119091,0.039703
-0.01325,0.130662,0.0988196
0.06475,0.0759292,0.0310164
-0.0185,0.115116,0.0978009
-0.0045,0.0735141,0.0786266
-0.056,0.167166,0.0411456
-0.0065,0.0430454,0.0750596
0.02125,0.0794301,0.0575285
-0.0335,0.139354,0.0826775
-0.04025,0.13572,0.0748953
-0.0215,0.0556723,0.0483727
-0.0455,0.0916579,0.0643688
-0.04425,0.0966069,0.066046
0.031,0.114359,0.0440185
0.05625,0.0479825,0.0343246
0.03775,0.0864676,0.0590953
-0.06,0.153948,0.0311457
-0.027,0.0929207,0.0847314
0.00425,0.0648777,0.065428
0.033,0.100559,0.0491622
-0.01,0.0889387,0.0860514
-0.04025,0.0888379,0.0741912
-0.0095,0.139512,0.0956458
-0.02725,0.104369,0.0825704
-0.04975,0.152129,0.0456207
0.00675,0.111808,0.0654484
-0.00625,0.132032,0.0991588
0.0485,0.0713267,0.0516415
0.00725,0.0537309,0.064101
-0.0225,0.0556139,0.0477524
-0.07075,0.175085,0.0281845
0.04625,0.114404,0.0315654
-0.01,0.0820793,0.0843784
0.04425,0.0794036,0.0571689
0.051,0.0921064,0.048918
0.0245,0.110445,0.0501252
-0.04925,0.16505,0.0457195
-0.00025,0.133345,0.0950814
0.022,0.1051,0.0557497
-0.01325,0.082806,0.0850971
0.02175,0.0893177,0.0602959
0.05375,0.0760165,0.0491323
0.043,0.0544017,0.0496908
0.04775,0.0915942,0.0520319
-0.02,0.059726,0.061823
0.005,0.116226,0.0899896
0.015,0.0392682,0.0658229
-0.03525,0.120852,0.0862735
0.01425,0.110125,0.0587443
-0.0355,0.151781,0.0796782
0.03875,0.114796,0.0389359
0.02525,0.105661,0.0528764
0.0355,0.0454075,0.057879
0.04625,0.0549726,0.0483714
0.0085,0.0698237,0.0669912
0.0535,0.0932401,0.0450191
0.0385,0.0409998,0.0559704
0.014,0.127885,0.0282662
0.01125,0.0804437,0.0713132
0.04925,0.0762817,0.0526092
0.057,0.0376387,0.0241941
-0.01775,0.14019,0.0947398
0.00325,0.0399909,0.0787901
-0.03875,0.149643,0.0746465
-0.026,0.154559,0.0801565
-0.01575,0.0354107,0.0624714
0.01675,0.0603497,0.0611035
0.0225,0.0983045,0.0592201
0.0085,0.0728239,0.0701113
-0.04625,0.163636,0.0478806
-0.00425,0.0619835,0.0638656
0.00975,0.125907,0.0325879
-0.0235,0.0748527,0.0783865
-0.01675,0.078586,0.0828219
-0.011,0.180213,0.0191659
0.00725,0.082166,0.0762278
-0.0195,0.165689,0.0391184
0.0225,0.102373,0.0570658
-0.03875,0.0711489,0.0579971
0.03125,0.123172,0.035768
0.024,0.10503,0.0543129
-0.03975,0.163605,0.045723
-0.04575,0.0823223,0.05921
-0.0015,0.0954696,0.0818555
-0.02075,0.0367674,0.0621072
-0.04125,0.0754654,0.0600409
0.04525,0.0579631,0.0504177
0.054,0.0695905,0.0475257
-0.0315,0.0830521,0.0791041
0.015,0.0889315,0.0650873
-0.037,0.0390654,0.0510523
-0.00975,0.0444681,0.0555998
0.0575,0.0804622,0.0434778
0.00025,0.106811,0.0767025
0.00125,0.101458,0.0790988
-0.02,0.146351,0.0905503
-0.01475,0.0419828,0.0586096
-0.03875,0.105281,0.07347
-0.02525,0.0505653,0.0463596
0.02875,0.0462576,0.0593178
0.003,0.0746806,0.0762279
-0.01725,0.0537501,0.0501698
-0.0565,0.151204,0.0368628
-0.017,0.106454,0.0834076
0.07,0.0590785,-0.0066605
-0.02925,0.120955,0.0897611
0.01475,0.112748,0.0547948
0.02725,0.0383087,0.0634238
0.0355,0.0844319,0.0596918
-0.02875,0.104339,0.0819717
-0.00625,0.159033,0.0327872
0.027,0.0814759,0.0570519
0.03575,0.0795975,0.0598059
-0.0165,0.0439058,0.0569226
0.019,0.0846625,0.0630469
0.03975,0.0624332,0.0535458
-0.02275,0.151154,0.0862693
-0.01825,0.122542,0.100181
-0.0025,0.087446,0.0838958
0.012,0.114918,0.056591
-0.041,0.112683,0.0697579
-0.005,0.102294,0.0819725
0.023,0.0494386,0.0561855
-0.04375,0.152212,0.0506763
0.0215,0.103751,0.0567071
-0.01725,0.140191,0.0948531
-0.04475,0.0883685,0.0670035
0.0145,0.0681844,0.0638711
-0.02375,0.0696943,0.0735888
0.058,0.0373582,0.0215305
-0.023,0.136738,0.0917968
0.0035,0.116276,0.0916878
0.068,0.0659237,-0.0111271
0.0515,0.0879252,0.0495147
0.03075,0.055298,0.0517334
-0.04625,0.125682,0.0653272
0.0235,0.0375581,0.0629456
0.03325,0.0971306,0.0507171
0.0445,0.0743793,0.0550039
0.018,0.117348,0.0471973
-0.00925,0.155208,0.0736839
-0.024,0.0527546,0.0471135
0.047,0.103945,0.0356179
-0.064,0.170017,0.0354283
0.0145,0.0653968,0.0635086
-0.02625,0.119683,0.0929324
0.03275,0.128466,0.0248361
-0.03175,0.0366348,0.0609068
0.0315,0.0455329,0.0590797
0.02625,0.127271,0.0308075
0.0455,0.0699912,0.0523587
0.032,0.0701989,0.0548776
0.0195,0.110576,0.053118
0.01175,0.0508319,0.0630281
-0.055,0.172925,0.0342798
-0.04675,0.0834156,0.0550176
0.00475,0.0678765,0.0683096
0.00525,0.0808491,0.0768271
-0.01175,0.175086,0.0284382
0.0475,0.116345,0.0276299
-0.008,0.140874,0.0945132
0.0445,0.0800973,0.0571698
-0.01275,0.133386,0.0983654
-0.03525,0.0670319,0.0584715
-0.0135,0.170023,0.0360628
-0.036,0.113115,0.079933
0.0305,0.115739,0.0433843
-0.0115,0.0692367,0.0762279
0.03425,0.0510485,0.0512558
-0.01675,0.0587986,0.0593013
0.01925,0.0422903,0.061491
0.02675,0.115153,0.0456711
-0.007,0.0875348,0.0852137
-0.00225,0.0826417,0.0828198
-0.00375,0.164592,0.0113265
-0.031,0.127082,0.0894195
-0.0045,0.113643,0.0937259
0.0455,0.0827289,0.0551364
0.07125,0.0649666,-0.0136882
0.04375,0.0931047,0.0538291
0.00325,0.115595,0.0914616
0.00825,0.115715,0.0591049
0.04375,0.117312,0.0325863
-0.017,0.0691857,0.0756281
-0.067,0.156616,0.0203518
-0.00425,0.166061,0.00980104
-0.013,0.0450942,0.0548773
-0.02475,0.0353305,0.0617511
-0.023,0.103756,0.0838878
0.01275,0.0886658,0.0715557
-0.02025,0.127907,0.0973483
-0.02,0.0613829,0.0648252
-0.006,0.0377858,0.0775948
0.017,0.0888308,0.06353
0.05675,0.0615033,0.0431983
0.034,0.0802719,0.059567
